,playerID,commonName,league,startYear,endYear,totalGames,positionWar,averageHit,patience,power,speed,defense,playerLabel,shortWar,positionCat,fact
430,baineha01,Harold Baines,MLB,1980,2001,2830,38.57,85.71936057,52.22024867,80.14209591,15.31083481,6.429840142,Hall of Famer,2.207893993,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
431,bakerfr01,Home Run Baker,MLB,1908,1922,1575,61.42,97.51332149,34.35168739,87.28241563,78.5079929,77.19360568,Hall of Famer,6.317485714,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
432,bancrda01,Dave Bancroft,MLB,1915,1930,1913,49.195,52.64653641,74.03197158,34.42273535,44.36944938,96.69626998,Hall of Famer,4.166016728,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
433,bankser01,Ernie Banks,MLB,1953,1971,2528,65.495,80.21314387,34.74245115,98.330373,59.64476021,78.61456483,Hall of Famer,4.197068829,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
434,becklja01,Jake Beckley,MLB,1901,1907,784,15.56,96.3410302,34.03197158,65.47069272,43.44582593,20.85257549,Hall of Famer,3.215204082,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
435,benchjo01,Johnny Bench,MLB,1967,1983,2158,74.925,66.25222025,69.48490231,97.15808171,22.55772647,92.18472469,Hall of Famer,5.624582947,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
436,berrayo01,Yogi Berra,MLB,1946,1965,2120,61.655,80.85257549,37.37122558,90.69271758,41.4920071,77.3357016,Hall of Famer,4.711372642,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
437,biggicr01,Craig Biggio,MLB,1988,2007,2850,65.65,79.89342806,79.07637655,54.74245115,83.8365897,52.68206039,Hall of Famer,3.731684211,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
438,boggswa01,Wade Boggs,MLB,1982,1999,2440,89.84,99.64476021,85.15097691,38.43694494,32.3268206,79.53818828,Hall of Famer,5.964786885,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
439,bottoji01,Jim Bottomley,MLB,1922,1937,1991,36.35,86.21669627,48.98756661,94.38721137,74.45825933,5.719360568,Hall of Famer,2.957659468,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
440,boudrlo01,Lou Boudreau,MLB,1938,1952,1646,63.635,93.46358792,73.67673179,60.24866785,53.85435169,97.90408526,Hall of Famer,6.262982989,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
441,bresnro01,Roger Bresnahan,MLB,1901,1915,1438,40.91,85.39964476,98.54351687,68.91651865,51.3321492,66.78507993,Hall of Famer,4.608776078,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
442,brettge01,George Brett,MLB,1973,1993,2707,86.65,98.47246892,53.85435169,92.39786856,83.01953819,64.72468917,Hall of Famer,5.185555966,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
443,brocklo01,Lou Brock,MLB,1961,1979,2616,44.325,93.81882771,20.35523979,50.47957371,99.5026643,14.77797513,Hall of Famer,2.744896789,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
444,burkeje01,Jesse Burkett,MLB,1901,1905,707,20.475,97.3357016,83.76554174,69.23623446,63.94316163,24.12078153,Hall of Famer,4.691584158,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
445,camparo01,Roy Campanella,MLB,1948,1957,1215,36.855,81.84724689,64.12078153,97.90408526,21.34991119,86.67850799,Hall of Famer,4.914,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
446,carewro01,Rod Carew,MLB,1967,1985,2469,76.925,99.75133215,49.1651865,41.81172291,89.37833037,51.26110124,Hall of Famer,5.047326853,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
447,careyma01,Max Carey,MLB,1910,1929,2476,57.315,68.27708703,73.64120782,56.73179396,95.70159858,51.22557726,Hall of Famer,3.750012116,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
448,cartega01,Gary Carter,MLB,1974,1992,2296,69.755,58.61456483,66.9982238,88.34813499,11.97158082,96.8383659,Hall of Famer,4.921737805,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
449,cepedor01,Orlando Cepeda,MLB,1958,1974,2124,50.17,95.98579041,28.13499112,94.28063943,45.39964476,8.809946714,Hall of Famer,3.826525424,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
450,chancfr01,Frank Chance,MLB,1901,1914,1115,44.185,96.55417407,97.05150977,72.22024867,95.48845471,60.53285968,Hall of Famer,6.419704036,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
451,clarkfr01,Fred Clarke,MLB,1901,1915,1373,46.285,96.12788632,82.02486679,81.1722913,95.13321492,48.06394316,Hall of Famer,5.461158048,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
452,clemero01,Roberto Clemente,MLB,1955,1972,2433,87.73,99.46714032,12.04262877,78.5079929,88.6678508,69.41385435,Hall of Famer,5.841454994,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
453,cobbty01,Ty Cobb,MLB,1905,1928,3035,150.175,100.0,57.37122558,89.69804618,98.40142096,31.97158082,Hall of Famer,8.015930807,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
454,cochrmi01,Mickey Cochrane,MLB,1925,1937,1482,49.855,91.29662522,96.26998224,79.43161634,51.08348135,58.65008881,Hall of Famer,5.449736842,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
455,collied01,Eddie Collins,MLB,1906,1930,2826,122.135,99.43161634,89.37833037,56.8383659,91.40319716,68.09946714,Hall of Famer,7.001369427,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
456,colliji01,Jimmy Collins,MLB,1901,1908,955,29.805,88.20603908,23.30373002,80.4973357,79.78685613,91.04795737,Hall of Famer,5.055926702,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
457,combsea01,Earle Combs,MLB,1924,1935,1455,42.605,94.31616341,69.76909414,65.57726465,95.31083481,38.15275311,Hall of Famer,4.743649485,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
458,crawfsa01,Sam Crawford,MLB,1901,1917,2385,71.15,98.72113677,33.25044405,90.47957371,93.85435169,12.82415631,Hall of Famer,4.832830189,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
459,cronijo01,Joe Cronin,MLB,1926,1945,2124,65.41,83.6589698,85.86145648,82.06039076,65.3285968,89.12966252,Hall of Famer,4.988898305,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
460,cuyleki01,Kiki Cuyler,MLB,1921,1938,1879,49.89,94.1740675,56.58969805,78.8277087,96.90941385,36.37655417,Hall of Famer,4.301319851,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
461,davisge01,George Davis,MLB,1901,1909,990,37.175,64.26287744,73.07282416,58.75666075,64.61811723,99.0053286,Hall of Famer,6.083181818,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
462,dawsoan01,Andre Dawson,MLB,1976,1996,2627,62.195,82.02486679,15.59502664,93.9964476,87.70870337,67.06927176,Hall of Famer,3.835397792,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
463,dickebi01,Bill Dickey,MLB,1928,1946,1789,56.625,93.57015986,63.09058615,89.34280639,33.46358792,76.87388988,Hall of Famer,5.127585243,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
464,dimagjo01,Joe DiMaggio,MLB,1936,1951,1736,81.055,99.04085258,56.23445826,99.57371226,85.89698046,60.10657194,Hall of Famer,7.563888249,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
465,dobyla01,Larry Doby,MLB,1947,1959,1533,50.225,77.22912966,91.75843694,94.1740675,63.76554174,53.03730018,Hall of Famer,5.307534247,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
466,doerrbo01,Bobby Doerr,MLB,1937,1951,1865,52.125,80.60390764,57.30017762,88.88099467,68.24156306,84.65364121,Hall of Famer,4.527747989,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
467,eversjo01,Johnny Evers,MLB,1902,1929,1784,48.44,76.44760213,87.31793961,42.09591474,64.8312611,88.6678508,Hall of Famer,4.398699552,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
468,ferreri01,Rick Ferrell,MLB,1929,1947,1884,29.205,52.18472469,92.04262877,22.69982238,9.982238011,73.9964476,Hall of Famer,2.511257962,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
469,fiskca01,Carlton Fisk,MLB,1969,1993,2499,68.415,75.34635879,67.56660746,91.90053286,46.96269982,86.03907638,Hall of Famer,4.435066026,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
470,flickel01,Elmer Flick,MLB,1901,1910,1084,39.015,97.15808171,73.92539964,87.70870337,97.05150977,37.19360568,Hall of Famer,5.830654982,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
471,foxne01,Nellie Fox,MLB,1947,1965,2367,47.42,88.59680284,34.56483126,7.779751332,76.41207815,88.34813499,Hall of Famer,3.245475285,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
472,foxxji01,Jimmie Foxx,MLB,1925,1945,2317,97.29,98.11722913,96.09236234,99.82238011,65.96802842,33.60568384,Hall of Famer,6.802321968,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
473,friscfr01,Frankie Frisch,MLB,1919,1937,2311,72.79,89.98223801,34.10301954,56.48312611,92.43339254,94.92007105,Hall of Famer,5.102544353,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
474,gehrich01,Charlie Gehringer,MLB,1924,1942,2323,81.125,95.52397869,81.42095915,80.0,80.63943162,77.79751332,Hall of Famer,5.657447266,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
475,gehrilo01,Lou Gehrig,MLB,1923,1939,2164,115.28,98.93428064,97.47779751,99.85790409,82.41563055,23.37477798,Hall of Famer,8.630018484,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
476,gordojo01,Joe Gordon,MLB,1938,1950,1566,58.17,54.06749556,75.48845471,94.56483126,60.4973357,97.86856128,Hall of Famer,6.017586207,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
477,gosligo01,Goose Goslin,MLB,1921,1938,2287,65.075,92.82415631,65.79040853,93.03730018,85.8259325,41.31438721,Hall of Famer,4.609597726,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
478,greenha01,Hank Greenberg,MLB,1930,1947,1394,58.385,94.20959147,91.22557726,99.89342806,69.09413854,29.62699822,Hall of Famer,6.785057389,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
479,griffke02,Ken Griffey Jr.,MLB,1989,2010,2671,80.66,84.36944938,79.04085258,98.96980462,48.06394316,71.97158082,Hall of Famer,4.892145264,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
480,guerrvl01,Vladimir Guerrero,MLB,1996,2011,2147,56.98,98.61456483,41.91829485,95.6660746,62.84191829,26.5008881,Hall of Famer,4.299375873,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
